ID,HPRICE1,HSIZE,HNBATHR,HFLOOR,BUILDY,D_PMSP,D_PCBD
6322,7260,73,1,7,1993,1173.772805,1084
6323,7740,56.9,1,6,1986,1701.096361,1127
6324,7750,56,1,6,1996,1717.026546,1139
6327,5870,51,1,6,2003,3014.520211,1776
6328,5780,54.1,1,6,2004,3049.943362,1783
6330,4700,55,1,4,2005,2772.777236,1772
6332,7600,48,1,5,1988,257.1972843,1039
6334,9400,103,1,5,2003,298.7101302,1051
6335,8560,77,1,5,2009,4450.901341,1572
6336,10300,133,2,24,2009,4442.338004,1565
6337,8660,52,1,3,2009,4430.213636,1559
6339,6910,69.2,1,4,1990,2352.105172,1490
6340,7030,69.5,1,4,1997,2369.307455,1496
6341,6840,69.22,1,4,1987,2181.95181,1694
6342,7780,81,1,4,2000,2189.119327,1686
6343,8230,82,1,2,2005,2176.91533,1683
6344,7940,63,1,1,1989,599.7150994,1026
6346,7470,42,1,3,1997,587.7175793,1007
6347,12040,126.56,2,19,2007,4206.995711,1337
6350,8710,200,2,20,2007,4201.338517,1643
6352,8630,113,1,9,2002,3039.887282,1105
6353,10130,87.21,1,3,2002,3024.00026,1115
6354,7540,190,2,4,2003,3032.842028,1108
6355,8260,60,1,6,1990,4074.16092,1549
6356,8640,112.81,1,7,2002,4106.530681,1522
6357,13380,14.07,0,1,2009,4070.770774,1536
6358,8320,61,1,4,1990,3242.880727,1272
6360,8560,77,1,6,1992,3230.15072,1153
6363,8990,93,1,2,2000,1846.486838,1059
6366,6960,67.62,1,3,1988,3394.813225,1451
6371,6480,129.68,2,2,2007,3465.420437,1918
6373,6440,116.38,2,1,2007,3553.419915,1868
6374,6790,113.22,2,10,2007,3578.538187,1837
6376,6880,107.33,2,5,2007,3419.551865,1948
6380,6700,122.59,2,5,2007,3449.785198,1925
6382,6950,120.05,2,5,2007,3508.561612,1881
6384,9510,140.21,2,5,2009,3240.354112,1750
6385,9490,87,1,3,2010,3240.160361,1763
6386,8350,82,1,6,2010,3247.557078,1760
6389,3910,82.59,1,1,2008,3125.97349,1835
6390,3950,61.25,1,9,2008,3116.201388,1703
6392,4590,61.32,1,2,2008,3126.147259,1691
6393,6580,86.99,1,4,2009,3196.006014,1852
6396,7500,140.76,2,10,2009,3243.946148,1879
6398,7490,140.21,2,10,2009,3155.636671,1841
6399,7490,139.63,2,2,2009,3167.890983,1845
6401,7490,86.71,1,2,2009,3168.51039,1712
6403,7490,86.72,1,2,2009,3179.891875,1705
6404,7660,140.21,2,10,2009,3144.268384,1681
6406,9510,204.78,3,11,2010,3190.664262,1713
6407,9410,82.17,1,3,2010,3198.758461,1721
6408,9390,139.92,2,8,2010,3212.278072,1708
6409,9060,139.83,2,3,2010,3202.258056,1698
6410,10390,206.74,2,11,2010,3245.210281,1729
6411,10110,148.43,2,1,2010,3237.842163,1722
6414,9350,203.75,2,11,2010,3263.883016,1719
6417,9990,87.76,1,1,2010,3271.357263,1711
6418,9960,189.04,2,11,2010,3297.848749,1726
6421,9340,136,2,2,2010,3330.998667,1746
6422,7230,148,2,1,2010,3324.033492,1738
6423,7550,59.76,1,3,1993,3895.186776,1473
6424,13750,126,1,1,1995,3884.78476,1476
6425,9140,84,1,3,2000,3869.092214,1488
6426,7720,66,1,5,1985,3794.44749,1558
6428,8240,71.46,1,1,1992,3783.580049,1559
6430,7380,83,1,6,2001,2202.237048,1456
6433,11970,130,1,12,2003,2691.583898,1131
6434,9760,82,1,4,2003,2674.850905,1140
6436,7390,80,1,1,2002,3571.96373,1565
6437,7440,80,1,1,2002,3553.52714,1556
6440,8010,140,2,4,2007,562.6397949,1061
6441,6140,40,1,4,1986,3544.491255,1961
6442,7050,74.5,1,6,1996,3530.397946,1952
6443,7050,60,1,5,1997,3518.721845,1962
6447,11580,130,2,1,2007,4016.475781,1942
6448,7780,71,1,1,1994,3671.757494,1737
6451,7690,73,1,4,1994,4030.450685,1903
6456,7070,72,1,3,2009,4115.348422,1970
6459,8100,102,2,2,2001,4144.453264,1961
6461,7560,71,1,1,1994,3803.198642,1820
6462,7510,83,1,6,1995,3802.097977,1841
6464,7240,64,1,7,1990,3689.25139,1839
6465,5840,38,1,6,1990,3683.130793,1831
6466,7060,72,1,3,1988,4091.981596,2114
6467,6950,53.01,1,7,1990,4078.347191,2088
6470,7450,73,1,3,1996,4059.595314,1968
6471,7230,39,1,4,1998,4048.587801,1948
6472,6930,62,1,2,1980,605.771189,1245
6475,7130,113.44,1,9,2009,2740.477608,1806
6476,7130,115.97,1,2,2009,2725.486696,1816
6477,7130,79.59,1,8,2009,2675.489171,1852
6478,7130,136.78,2,2,2009,2658.401407,1864
6479,7880,137.4,2,3,2009,2747.976595,1822
6480,9060,113.87,1,9,2009,2733.768525,1830
6485,7130,113.41,1,9,2009,2706.536541,1876
6487,9010,114,1,3,2007,2912.262781,1729
6489,9370,132,1,7,2010,2877.053543,1754
6491,7050,85.7,1,2,2007,2735.180128,1785
6492,6950,85.32,1,5,2007,2699.305186,1811
6493,7010,85.25,1,2,2007,2686.993303,1821
6494,7020,118.66,2,1,2007,2738.035378,1710
6495,7010,118.66,2,1,2007,2750.967053,1703
6498,7050,107.7,1,6,2007,2801.419129,1660
6501,7090,122.71,2,2,2007,2793.010833,1666
6502,6020,92.93,1,8,2007,2783.199834,1687
6503,5880,81.85,1,1,2007,2794.098261,1683
6504,6020,155.38,2,8,2007,2817.247449,1659
6505,5940,114.25,1,2,2007,2830.779521,1654
6508,7120,87.76,1,8,2007,2840.259891,1636
6511,6760,85.3,1,2,2007,2868.530313,1612
6513,7260,99.9,1,2,2007,2759.008561,1693
6518,8530,88.4,1,15,2008,2895.350264,1792
6523,9120,134.16,2,3,2008,2814.476894,1792
6524,9120,141.35,2,12,2008,2838.002185,1811
6526,15610,89.78,1,32,2007,130.2643243,594
6529,11410,59.15,1,4,2010,3026.137579,1032
6530,9660,112,1,5,1998,3028.633816,1225
6531,7940,68,1,4,1998,3022.553716,1225
6532,7620,140,2,6,2000,2997.675771,1201
6536,9060,78.14,1,3,2008,2822.609742,1110
6541,10400,114,2,8,2010,2843.035837,1127
6542,8610,119.98,2,21,2007,3390.235699,1514
6544,7910,119.5,2,22,2007,3380.888365,1479
6547,9620,174.91,2,5,2007,3405.470369,1293
6549,9170,149.51,2,4,2007,3397.215039,1311
6551,9780,157.29,2,2,2008,3454.885051,1343
6553,8960,148.85,2,25,2008,3563.842006,1460
6554,8480,176.29,2,3,2008,3555.312497,1454
6555,8150,117.16,1,25,2008,3468.509505,1401
6557,8550,65.61,1,2,1997,3460.103307,1437
6558,10190,136,2,25,2008,3444.089457,1454
6561,7180,80,1,17,2004,1971.113644,1028
6569,9730,51,1,4,2001,4576.11311,1788
6570,9730,51,1,4,2001,4416.168288,1685
6575,9230,51.9,1,20,2005,3049.219192,1419
6576,9880,101,1,5,2007,2962.626564,1233
6577,9250,125.65,2,15,2008,2938.638244,1215
6578,10620,46,1,15,2009,2919.36456,1204
6579,7590,119.4,1,5,2007,3115.740287,1577
6580,7560,119.4,1,2,2007,3102.903469,1577
6581,7650,119.65,1,5,2007,3104.192947,1561
6583,7650,101.36,1,2,2007,3247.625099,1688
6585,7730,132.34,1,9,2007,3223.061486,1662
6586,7420,100.47,1,2,2007,3210.717159,1657
6587,8550,137,2,11,2005,3170.371869,1614
6588,7710,135,2,6,2007,3145.779098,1592
6590,8480,66,1,3,1991,2971.162962,1653
6592,7530,93,1,1,2005,2969.784496,1673
6593,7200,71.25,1,2,1984,2639.582563,1384
6596,7330,64,1,5,1997,4168.925339,1665
6597,6990,41,1,7,1998,4151.999869,1668
6599,9240,83,1,7,2002,4242.064975,1691
6601,8990,83,1,7,2003,4261.294334,1674
6602,7140,48.17,1,4,1988,2062.88196,1185
6603,6840,61,1,6,1990,2047.959323,1172
6606,7180,120,2,5,2003,1030.358996,1388
6610,7800,45,1,1,1985,1496.933843,1066
6612,8060,99,1,2,2002,1478.987088,1068
6617,8650,126,2,2,2002,1745.149201,1159
6620,9930,124,2,3,1998,3638.449847,1318
6622,10670,115,1,10,2003,3857.837998,1538
6624,9940,60.37,1,5,1998,3435.373806,1145
6625,10270,126,2,3,1998,3425.497915,1136
6626,10080,142.5,2,6,1998,3417.369001,1131
6631,8270,142,2,2,1998,3624.817486,1319
6632,9280,95,1,6,2000,3601.696399,1294
6633,9470,171,2,22,2005,3575.610801,1246
6636,10590,122,1,5,2004,3695.925622,1437
6638,10950,314,3,18,2008,3644.537361,1343
6640,7480,38,1,3,1992,4263.19652,1621
6641,7690,66,1,1,1995,4247.648091,1489
6642,7230,81,1,7,1987,4232.624445,1429
6643,7860,38.34,1,3,1989,4261.135888,1456
6644,7640,63,1,2,1997,4267.956071,1446
6648,7850,77.81,1,6,1996,3229.613881,1411
6649,7350,62,1,5,1996,3215.935063,1395
6651,5960,104.11,1,2,2007,3061.782351,1672
6652,8910,83,1,5,2006,3127.442122,1625
6653,7360,67,1,6,1998,3092.896706,1466
6655,6860,103,2,7,2002,3092.375589,1475
6657,8340,78.12,1,4,2005,2473.447773,1391
6660,7110,79,1,5,2000,1957.994973,1718
6661,7940,79,1,3,2000,1934.6269,1736
6662,7540,63,1,2,2003,1924.774927,1742
6663,7350,84,1,3,2004,1863.812937,1809
6665,5970,130,1,6,2006,1761.273559,2073
6668,8250,118,2,2,2005,2073.506583,1391
6669,11330,123,1,20,2007,4821.971763,1888
6672,12100,116.05,1,30,2007,4619.71638,1815
6677,11100,181.23,2,2,2009,4621.685378,1725
6679,10770,166,2,35,2007,4720.496848,1838
6681,6990,58.79,1,4,1986,3695.336433,1561
6682,6710,68.35,1,6,1995,3674.216181,1560
6684,6800,77,1,4,1986,3288.289862,1453
6685,8680,33.56,1,1,1986,3280.872027,1447
6686,7260,51.65,1,1,1990,3264.963086,1466
6688,10090,100,1,2,1990,3206.030768,1280
6690,9870,96,2,2,2003,3168.685148,1290
6692,10570,97.31,2,1,2003,3181.642168,1290
6694,8650,72,1,2,1989,3112.86557,1173
6697,12840,129.69,2,2,2008,2800.272383,1589
6699,12840,119.74,2,2,2008,2841.75849,1519
6701,12830,111.88,2,2,2008,2852.907792,1540
6702,13570,109.94,2,3,2008,2803.297659,1597
6709,8960,43.05,1,2,1987,3690.230406,1642
6710,7480,51,1,4,1993,3657.553433,1662
6715,7400,70.3,1,5,1982,1824.770557,1446
6716,6610,49,1,4,1986,1819.24334,1428
6718,6940,45,1,4,1986,1830.316292,1419
6721,8110,40,1,3,1990,2766.391274,1235
6728,9960,87.86,1,2,2008,365.1803919,1141
6730,11040,90.48,1,1,2009,414.7222679,1109
6731,11490,87.84,1,7,2009,422.5364955,1104
6735,7750,83,1,3,2010,389.6286561,1120
6738,8420,79,1,1,1995,4118.644866,1476
6739,7320,41,1,1,1988,2702.844862,1299
6745,6840,48.5,1,6,1988,2618.580841,1357
6748,7010,43.5,1,5,1990,2291.055379,1368
6750,8060,52,1,1,1992,2277.255246,1359
6751,7410,56.87,1,3,1987,2239.303872,1331
6755,7060,138,2,7,2000,2294.979117,1519
6756,7800,110,1,7,2002,2272.920327,1531
6764,7750,77,1,4,1995,3083.380849,1646
6768,7560,41.87,1,1,1988,271.293375,985
6769,7360,66,1,5,1990,282.9432062,992
6771,7170,85,1,3,1995,589.2748299,1057
6773,7400,47,1,7,1990,1295.518646,991
6776,9180,80,1,4,2000,1304.408971,984
6778,10550,85,1,1,2005,1284.055294,968
6782,9840,122,1,12,2000,3960.885319,1468
6783,9840,122,1,12,2003,3944.730777,1449
6791,7770,46.2,1,2,1982,2830.614898,1198
6793,9600,42.56,1,4,1990,2829.180667,1191
6794,7350,48,1,2,1983,2762.574881,1160
6795,9610,42.56,1,4,1990,2754.132287,1158
6796,7250,105,1,3,1998,2730.400765,1150
6798,8290,118,1,5,2005,2816.352057,1521
6799,8280,118,2,6,2005,2792.900065,1501
6800,10030,85,1,4,2006,2697.450654,1662
6802,7880,200,2,6,2006,2632.703282,1612
6804,8430,143,2,2,2004,1962.061723,1124
6807,8310,80,1,4,1990,3177.338238,1134
6809,7630,101,1,1,1989,3353.959835,1532
6810,11920,83.6,1,1,1995,3390.659263,1540
6814,8250,40,1,5,1997,3541.87302,1270
6816,7200,51.82,1,6,1998,3325.011143,1901
6817,7550,73,1,1,1998,3353.745767,1883
6819,7070,112.6,2,6,2002,3664.926735,1749
6821,5960,170,2,6,2006,3705.820242,1759
6822,8250,52,1,3,2000,4146.380562,1986
6823,7770,75,1,7,1998,3544.485767,1743
6824,7590,43.6,1,3,1998,3509.56845,1767
6825,8280,51.58,1,3,1998,3554.804482,1735
6826,7510,64.49,1,2,2000,3706.296084,1844
6827,7480,76,1,6,2000,3730.059228,1826
6829,12630,145,1,1,2000,1104.259764,1019
6830,9220,133,1,1,2003,1116.137107,1017
6834,6850,42.93,1,7,1998,3117.988795,1338
6835,8030,44,1,3,1989,4188.142858,1589
6836,9800,64,1,5,1997,4148.814348,1584
6838,12620,87.05,1,26,2010,1383.117226,1176
6840,16140,42.73,1,31,2008,1473.538081,1231
6842,9820,81.06,1,27,2007,4060.44721,1329
6844,8590,44,1,8,2009,4042.724313,1330
6845,8790,44.15,1,12,2010,4060.164594,1323
6850,9660,79,1,6,2002,2496.179098,1368
6852,7240,118,1,6,2006,2478.763822,1358
6853,6660,75,1,3,1982,1953.986224,1545
6854,7170,51,1,6,1990,1950.153209,1492
6856,7520,126,1,1,2000,3467.435647,1465
6858,7960,130,2,6,2007,3451.372102,1474
6859,8920,83,1,5,2006,3136.854344,1612
6861,8620,102,1,5,2008,3096.397742,1641
6867,9740,100,1,4,2005,3932.423596,1336
6868,7460,43,1,3,1996,1010.447081,1048
6869,9050,71,1,6,2000,1012.878109,1056
6870,8330,90,1,5,2007,998.4155268,1058
6871,11600,101,1,1,1998,544.2436614,1193
6872,9250,107,2,1,2002,522.8875387,1174
6876,9740,100,1,5,2007,2075.50882,1273
6879,10120,99,1,5,2006,2052.518018,1287
6881,8470,163,1,6,2007,3489.017607,1896
6884,8470,156.74,2,3,2008,4424.284545,1545
6888,11810,46,1,4,2009,861.3577631,798
6889,15590,44,1,5,2008,860.1964264,799
6894,12450,89.7,1,1,2000,1365.345394,858
6895,12560,89.7,1,1,2000,1376.524776,859
6896,7340,63.5,1,3,2002,789.142846,1695
6899,10260,33.1,1,3,1990,113.2772764,475
6900,9420,58,1,1,1994,118.9590438,479
6901,11020,78,1,5,1994,129.2885495,487
6903,8140,55,1,1,1990,2995.641392,1433
6904,8010,80,1,3,1998,3029.718131,1456
6910,12320,114,1,4,2004,539.5896024,937
6912,8570,48,1,2,1990,231.9745985,422
6913,9360,45,1,6,1991,236.2446133,692
6915,10140,84,1,9,2006,2170.426806,1984
6916,8580,120,1,11,2008,2158.101574,1968
6918,8920,57,1,23,2000,436.7987313,455
6922,7510,52,1,4,1992,1001.497859,1581
6923,7820,60.4,1,6,1998,976.7963257,1597
6927,8840,67,1,5,1999,507.5027636,1585
6928,8190,136,2,2,2000,506.7463894,1582
6929,8390,132,2,2,2000,486.9078726,1597
6930,10610,65,1,7,1991,219.6676098,690
6931,12330,55,1,2,1994,216.4065397,437
6934,9630,58.34,1,6,1989,594.7215079,754
6937,8080,105,1,7,1995,934.1463978,1565
6939,11370,32,1,4,2007,3013.118307,2099
6940,11270,32.49,1,10,2007,3011.482114,2090
6941,11280,32.41,1,10,2007,3022.65012,2087
6942,7430,50.38,1,3,1983,1078.690169,1250
6943,7330,58.7,1,2,1988,1072.401488,1243
6944,8670,65.03,1,5,1999,1087.763278,1241
6947,7690,66.3,1,6,1990,1341.215242,1259
6948,11840,83.04,1,10,2000,351.3412059,497
6949,11700,59,1,10,2004,371.8373839,488
6950,12090,94,1,6,2000,349.6729507,488
6953,12080,133.18,2,4,2007,524.7143111,620
6954,14410,134.53,2,30,2007,529.5654643,624
6955,15530,134.08,2,18,2009,486.4998266,602
6959,16760,156.63,2,3,2009,484.3230098,605
6961,20620,157.72,2,3,2009,460.0215019,423
6962,20810,171.27,2,32,2009,455.2838084,424
6963,19600,165,2,3,2007,503.4215569,593
6967,10380,49.56,1,22,1998,350.3811262,460
6968,8850,80,1,2,1998,339.452056,454
6970,14550,77.9,1,2,2000,979.2730005,585
6971,9310,120,1,9,2004,996.8341307,577
6972,14240,136.11,2,21,2001,964.0837439,555
6973,14150,118,1,7,2002,964.3763131,559
6974,13180,64,1,2,1980,1064.035756,784
6978,8360,81,1,6,1998,3360.029515,2355
6983,11570,151,1,12,2002,3039.54112,1948
6986,9820,61.2,1,6,2008,730.8323541,2240
6987,10070,132.71,2,2,2008,737.5384321,2211
6988,10330,223.85,2,1,2008,746.8313221,2210
6989,9980,64.63,1,2,2008,647.2745934,2188
6990,11110,42,1,6,2008,651.9593501,2194
6994,9870,102.69,1,6,2008,783.3656403,2238
6996,10600,103.12,2,6,2008,693.0668791,2181
6998,10430,127.97,2,6,2008,757.285874,2184
7002,10290,60.32,1,6,2008,711.1187131,2256
7003,9310,217.07,2,1,2009,828.8951821,2239
7005,9000,228.36,4,1,2009,804.0998359,2242
7006,9370,228.36,4,1,2009,798.352419,2241
7007,11830,111.1,2,5,2009,789.4726807,2240
7008,9890,66.7,1,5,2010,767.4631297,2307
7009,9180,64.45,1,4,2010,775.5767087,2314
7010,9130,64.45,1,2,2010,812.1441125,2737
7011,9990,66.7,1,5,2010,826.1847261,2729
7012,9990,125.52,2,2,2010,881.3916869,2281
7014,9860,228.36,4,1,2010,847.4150015,2274
7018,10640,125.59,3,3,2010,894.6741421,2299
7019,12230,107.24,2,6,2010,884.6318424,2296
7021,11010,125.59,3,5,2010,868.4704921,2302
7023,11600,120.45,3,6,2010,881.4889368,2321
7024,10190,136,2,6,2003,983.5330934,1196
7025,12540,140,2,5,2003,983.0138832,1189
7028,9690,82,1,6,1995,856.3647425,668
7029,9380,85,1,6,1995,882.4119033,620
7030,14310,56,1,2,1978,555.8071563,645
7031,13430,74,1,6,1985,557.0315169,646
7034,9490,110.55,1,2,1995,436.7012853,480
7037,11000,69.86,1,11,2000,488.3325546,663
7038,10230,74,1,17,2000,500.4993902,659
7042,9670,100,1,12,2008,1674.878871,1554
7044,9950,92,1,6,2009,1670.787905,1578
7046,11260,77,1,2,1990,540.0043064,624
7050,8360,56,1,2,1990,1055.782294,858
7052,8740,65,1,2,2000,3204.5449,2212
7058,10140,140,1,3,2003,3275.257589,2257
7062,10220,100,1,5,2002,3542.964281,2334
7063,9680,92,1,1,2003,3541.990935,2330
7066,8610,59,1,5,2000,3228.533113,2259
7068,9160,140,2,6,2004,3480.562584,2305
7071,8820,137,2,1,2003,3298.627166,2183
7073,9760,138,2,6,2005,3307.787501,2190
7074,9660,137,2,6,2005,3303.682119,2186
7075,9930,89,1,3,2003,3085.785869,2118
7076,10120,106,1,2,2003,3091.081755,2121
7077,10150,90,1,5,2003,3086.456578,2114
7078,8650,81,1,1,2005,1703.28551,1653
7080,9380,121,1,6,2006,1717.025748,1656
7081,14930,103,1,1,1995,608.1022367,813
7082,10200,42,1,6,1997,588.2271785,799
7087,12340,55,1,4,1991,723.6838204,755
7089,11400,69,1,2,2000,265.6210593,435
7093,10710,134,2,4,2000,357.3468415,1042
7096,9100,42.32,1,1,1999,476.8192289,1205
7097,9410,64.64,1,4,2000,487.0544271,1211
7098,10460,48,1,4,1981,632.4222621,854
7101,8650,90,1,4,2004,1208.09194,1692
7106,10110,80,1,6,1997,1308.995328,1137
7107,10100,80,1,6,1997,1374.449224,1392
7108,10260,67.44,1,4,1997,1383.566937,1393
7111,11360,112,2,3,2000,544.353557,728
7112,9380,170,1,17,2005,544.6698596,722
7113,10450,66,1,4,1998,2637.41522,1347
7115,8980,52.25,1,5,1997,2632.78578,1353
7117,16360,58,1,3,1990,1566.305552,1005
7119,11490,71,1,6,2000,470.4606985,603
7125,11340,74,1,4,1996,481.4604149,682
7127,13820,143.8,2,4,2009,476.663373,688
7129,17920,190,2,4,2003,413.8286154,644
7130,15650,153.35,2,7,2003,410.3816083,639
7131,19750,153,1,5,1998,319.3016748,543
7132,13360,176,2,4,2002,316.2531823,549
7133,10400,76,1,5,2000,1274.933457,1792
7134,10620,56,1,7,2002,413.1325585,602
7135,8470,153,1,3,2004,417.9720585,609
7138,10470,42,1,7,2003,508.6872268,612
7141,11040,64,1,1,1990,641.3140656,637
7146,9490,55.55,1,5,1995,1180.632455,847
7147,9470,53.7,1,6,2000,1189.67415,854
7148,9900,88,1,1,2003,663.6047311,1511
7152,8120,64,1,1,2000,800.0828175,1497
7154,7490,63,1,2,1998,748.8796974,1514
7155,7540,53,1,5,1998,753.0315967,1524
7162,9330,116.13,1,1,2007,102.2137998,1119
7164,9500,129.82,2,2,2007,118.5857205,1131
7165,9910,138.3,2,6,2007,110.0080493,1125
7167,9660,127.06,2,6,2007,147.7004832,1152
7168,9710,104.46,1,1,2007,187.401965,1181
7170,9820,90.69,1,1,2007,229.5459393,1211
7172,10190,135.37,2,2,2007,267.1022679,1387
7174,9740,81,1,6,2000,967.2532689,1320
7177,17070,118,2,3,2003,273.4879796,872
7179,12820,121,2,10,2006,253.5220514,864
7182,7970,71,1,2,1996,2524.152293,2014
7184,8490,76.73,1,1,2000,2712.232769,1942
7190,16270,140,2,2,2006,929.9757655,777
7194,12510,110,1,4,2000,711.7336407,738
7196,13400,142.5,2,2,2000,689.0222592,741
7199,10720,68.58,1,2,1990,856.4529527,521
7202,10460,43.8,1,4,1990,847.822738,1077
7210,11970,122.5,2,7,1997,2047.951026,1058
7213,10650,67,1,2,1992,362.1479464,513
7215,11030,49,1,3,1994,367.060725,514
7216,8550,71,1,5,1986,3307.24758,1867
7217,7520,92,1,7,1997,3309.707973,1867
7220,9960,52,1,2,1990,608.4491283,680
7221,14740,85,1,6,1999,617.2478067,672
7226,13220,218.72,2,8,2000,2059.791416,1249
7227,12600,80,1,6,2002,595.92451,888
7229,12970,90,1,3,2004,596.9402446,891
7230,15710,94.28,1,20,2000,142.509657,604
7231,16250,47.4,1,18,2009,148.3773974,612
7232,11620,72.5,1,24,2009,138.5659913,608
7233,12260,89.78,1,26,2007,122.9178843,605
7237,12470,65,1,5,1985,563.2603974,609
7240,8090,90,1,3,2003,1166.221729,1607
7243,12640,69,2,4,1985,2116.230684,1113
7247,9580,126,1,7,1998,495.6363518,684
7253,11320,132,2,2,2004,237.9058931,1091
7256,17000,85,1,18,2009,389.9496886,588
7257,18830,139,1,17,2009,391.1236512,588
7261,8340,78,1,7,2001,2177.196074,1813
7262,10640,60,1,1,1987,473.3196742,818
7263,10050,49,1,4,1990,475.76412,811
7264,10250,61.38,1,6,1990,480.3746346,816
7265,14410,71,1,6,1983,1538.972318,905
7266,14340,56,1,6,1989,1535.888276,901
7281,7530,91.27,1,5,1992,277.6897078,1246
7282,7590,59,1,2,1992,275.6841891,1244
7285,7170,46,1,5,1986,140.8043757,973
7289,10920,79,1,5,2001,626.5376078,993
7291,8500,230,2,6,2002,646.7613762,993
7297,8800,110,1,15,2006,2404.075735,2119
7298,10150,111.1,2,5,2007,2416.082649,2128
7299,15220,41,1,6,2007,406.7374123,410
7300,14780,54.8,1,24,2007,387.5950975,404
7301,15040,41,1,8,2008,400.8195189,413
7304,9690,82,1,6,1999,634.2688403,860
7306,9880,59.5,1,5,1990,2393.879601,1657
7307,10860,53,1,5,1990,2390.033663,1673
7310,9440,81,1,1,1990,2517.082353,1758
7312,8700,65.08,1,4,1985,372.1723868,979
7314,8390,45,1,1,1998,3250.250603,1875
7316,8570,65.56,1,2,1999,3270.360819,1870
7317,6830,53.57,1,3,1986,434.842154,1187
7318,7340,75,1,4,1988,410.3947814,1173
7319,9040,61.2,1,6,1992,434.3800859,1190
7321,13490,104.8,1,1,2001,586.3482512,969
7322,11940,153,2,2,2003,600.0270698,954
7324,13280,74,1,4,1985,355.0482205,541
7326,11010,38,1,5,1998,349.4226485,539
7327,10640,58.5,1,1,1995,410.6781483,672
7330,10780,50,1,3,1990,951.1581846,1261
7333,7480,130,1,2,1998,690.2287246,1101
7334,8470,120,1,12,1998,684.1879545,1101
7335,8030,120.3,1,2,1999,690.392998,1097
7336,10180,48,1,5,1994,618.4520298,548
7337,9900,53,1,4,1986,611.506522,545
7343,10280,55,1,1,1986,899.4862725,1161
7344,8070,55.9,1,2,1993,1885.90614,2093
7346,7190,68,1,1,1996,1886.188271,2082
7352,10420,97,1,5,1998,3029.477534,1625
7354,8810,77,1,2,2002,2124.032116,2061
7359,12110,138.11,2,1,2009,3485.01059,2246
7368,14420,137.67,2,4,2009,3505.530858,2261
7370,14470,143.5,1,1,2010,3522.57273,2273
7371,14250,138,2,3,2010,3523.108872,2273
7372,14170,138,2,3,2010,3529.76869,2278
7374,12180,100,1,5,1999,564.0088029,819
7375,9990,100,1,5,2000,558.5972252,812
7376,9400,42,1,4,1994,705.8388395,775
7379,14340,41.92,1,8,2009,714.5259641,677
7380,14360,41.82,1,15,2009,709.6488371,682
7381,14350,31.08,1,12,2009,702.065029,682
7382,9010,50,1,7,1990,577.2172702,744
7383,10570,75.9,1,6,1997,570.2611743,751
7385,9020,52,1,5,1995,424.0371278,512
7387,11960,110,1,4,1997,439.8935031,516
7393,8780,78,1,4,1999,396.4435703,1152
7399,9170,58.65,1,3,1992,904.1003128,839
7400,15420,185,3,1,2000,1954.094335,1158
7402,15310,160,2,2,2002,1931.349697,1170
